,Gini
TP-P1_cpf-1,0.0
alpha-diff2_iglr-2,0.0
alpha-diff2_dss-1,0.0
TP-P1_cpf-2,0.0
TP-P1_crn-1,0.0
alpha-diff2_pfkb-1.1,0.0
TP-P1_crn-3,0.0
alpha-diff2_Y110A2AR.1,0.0
alpha-diff2_wdr-4,0.0
alpha-diff2_puf-11,0.0
TP-P1_daf-15,0.0
TP-P1_cul-1,0.0
TP-P1_cyb-3,0.0
TP-P1_cyn-3,0.0
alpha-diff2_trap-1,0.0
alpha-diff2_ccdc-12,0.0
TP-P1_cyn-7,0.0
alpha-diff2_Y69A2AR.1,0.0
TP-P1_cyn-8,0.0
TP-P1_sig-7,0.0
TP-P1_lin-40,0.0
TP-P1_lin-45,0.0
TP-P1_lin-61,0.0
alpha-diff2_tftc-3,0.0
TP-P1_rpn-8,0.0
alpha-diff2_B0261.7,0.0
alpha-diff2_B0041.8,0.0
TP-P1_rps-1,0.0
TP-P1_rps-2,0.0
TP-P1_rps-3,0.0
TP-P1_rps-4,0.0
TP-P1_rps-8,0.0
alpha-diff2_gld-4,0.0
TP-P1_rpt-1,0.0
TP-P1_rpn-7,0.0
TP-P1_rpt-2,0.0
TP-P1_rpt-3,0.0
TP-P1_rpt-5,0.0
TP-P1_rrn-3.1,0.0
TP-P1_rars-1,0.0
alpha-diff2_ZK632.2,0.0
alpha-diff2_nep-1,0.0
alpha-diff2_rad-23,0.0
TP-P1_rsp-1,0.0
alpha-diff2_arle-14,0.0
alpha-diff2_pdi-6,0.0
alpha-diff2_Y106G6H.16,0.0
alpha-diff2_C06G3.8,0.0
alpha-diff2_tiar-1,0.0
TP-P1_puf-6,0.0
TP-P1_ran-1,0.0
TP-P1_rba-1,0.0
TP-P1_rde-4,0.0
TP-P1_rfc-2,0.0
alpha-diff2_znf-622,0.0
alpha-diff2_got-2.2,0.0
TP-P1_rgs-9,0.0
TP-P1_rnp-5,0.0
TP-P1_rpn-1,0.0
TP-P1_rnr-1,0.0
TP-P1_rla-0,0.0
TP-P1_rla-1,0.0
alpha-diff2_wdr-37,0.0
TP-P1_rpl-10,0.0
alpha-diff2_C01G8.1,0.0
TP-P1_rpl-19,0.0
alpha-diff2_otub-4,0.0
alpha-diff2_B0495.9,0.0
alpha-diff2_prmt-1,0.0
TP-P1_rsp-7,0.0
TP-P1_lir-1,0.0
TP-P1_srp-7,0.0
alpha-diff2_epg-6,0.0
alpha-diff2_cec-7,0.0
TP-P1_spn-4,0.0
alpha-diff2_ekl-5,0.0
alpha-diff2_ragc-1,0.0
alpha-diff2_Y24F12A.1,0.0
TP-P1_spt-4,0.0
TP-P1_spt-5,0.0
TP-P1_sqv-5,0.0
TP-P1_sup-17,0.0
TP-P1_snr-3,0.0
alpha-diff2_cox-4,0.0
alpha-diff2_mtr-4,0.0
TP-P1_sur-2,0.0
alpha-diff2_his-74,0.0
TP-P1_sur-6,0.0
TP-P1_syp-2,0.0
alpha-diff2_cacn-1,0.0
alpha-diff2_vps-25,0.0
alpha-diff2_W01G7.4,0.0
alpha-diff2_orc-1,0.0
TP-P1_snb-1,0.0
TP-P1_rsp-8,0.0
alpha-diff2_Y54G9A.5,0.0
TP-P1_sax-2,0.0
alpha-diff2_Y67H2A.10,0.0
alpha-diff2_Y67H2A.2,0.0
TP-P1_sel-1,0.0
TP-P1_sel-10,0.0
TP-P1_sip-1,0.0
TP-P1_sir-2.1,0.0
alpha-diff2_trap-4,0.0
alpha-diff2_bub-3,0.0
TP-P1_skp-1,0.0
alpha-diff2_eef-1B.2,0.0
TP-P1_skr-2,0.0
alpha-diff2_ani-1,0.0
TP-P1_smc-3,0.0
alpha-diff2_rsa-2,0.0
TP-P1_smo-1,0.0
TP-P1_smu-1,0.0
TP-P1_smu-2,0.0
alpha-diff2_Y43F4B.10,0.0
alpha-diff2_hrpu-1,0.0
alpha-diff2_C18E3.9,0.0
alpha-diff2_C18F10.7,0.0
TP-P1_ptr-2,0.0
TP-P1_npp-14,0.0
TP-P1_npp-3,0.0
alpha-diff2_F25B5.6,0.0
alpha-diff2_sucl-2,0.0
TP-P1_npp-8,0.0
alpha-diff2_nfyc-1,0.0
TP-P1_npp-9,0.0
alpha-diff2_polk-1,0.0
TP-P1_npp-12,0.0
alpha-diff2_czw-1,0.0
alpha-diff2_snu-66,0.0
TP-P1_nos-2,0.0
TP-P1_npp-16,0.0
TP-P1_rae-1,0.0
TP-P1_nxt-1,0.0
TP-P1_oma-2,0.0
TP-P1_paa-1,0.0
alpha-diff2_attf-2,0.0
alpha-diff2_F09G2.8,0.0
alpha-diff2_F08F8.9,0.0
TP-P1_pabp-2,0.0
TP-P1_npp-2,0.0
TP-P1_nmy-2,0.0
TP-P1_ptp-2,0.0
TP-P1_mel-26,0.0
alpha-diff2_F46H5.3,0.0
alpha-diff2_F46F11.8,0.0
TP-P1_lsm-5,0.0
alpha-diff2_mtch-1,0.0
alpha-diff2_rpb-4,0.0
TP-P1_mdt-6,0.0
TP-P1_mei-1,0.0
alpha-diff2_ncbp-1,0.0
alpha-diff2_bath-41,0.0
TP-P1_mel-28,0.0
alpha-diff2_F26F4.9,0.0
TP-P1_mex-6,0.0
TP-P1_mog-2,0.0
TP-P1_mom-4,0.0
TP-P1_mre-11,0.0
TP-P1_mrp-7,0.0
TP-P1_msh-2,0.0
TP-P1_msh-6,0.0
alpha-diff2_mfsd-13.1,0.0
TP-P1_mut-7,0.0
TP-P1_pam-1,0.0
TP-P1_par-5,0.0
TP-P1_pas-1,0.0
TP-P1_larp-5,0.0
alpha-diff2_C35D10.1,0.0
alpha-diff2_C34D4.4,0.0
TP-P1_pnk-1,0.0
alpha-diff2_lonp-1,0.0
TP-P1_pqe-1,0.0
TP-P1_pqn-51,0.0
alpha-diff2_set-4,0.0
alpha-diff2_erp-44.1,0.0
alpha-diff2_C30F12.4,0.0
alpha-diff2_C29H12.2,0.0
TP-P1_pas-3,0.0
TP-P1_prg-1,0.0
alpha-diff2_erd-2.2,0.0
alpha-diff2_C27F2.10,0.0
alpha-diff2_ari-1.2,0.0
TP-P1_pri-2,0.0
TP-P1_prpf-4,0.0
alpha-diff2_rpb-2,0.0
alpha-diff2_C25H3.9,0.0
TP-P1_swsn-4,0.0
alpha-diff2_C37C3.9,0.0
TP-P1_plk-1,0.0
TP-P1_pie-1,0.0
alpha-diff2_lido-9,0.0
TP-P1_pas-6,0.0
alpha-diff2_srrt-1,0.0
TP-P1_pas-7,0.0
TP-P1_pat-3,0.0
alpha-diff2_zhit-1,0.0
alpha-diff2_rpn-13,0.0
alpha-diff2_toe-2,0.0
alpha-diff2_vps-32.1,0.0
TP-P1_pbs-3,0.0
TP-P1_pbs-4,0.0
alpha-diff2_znf-598,0.0
alpha-diff2_syf-1,0.0
TP-P1_pbs-6,0.0
TP-P1_pcn-1,0.0
TP-P1_pct-1,0.0
TP-P1_pdi-3,0.0
alpha-diff2_acer-1,0.0
alpha-diff2_C43E11.12,0.0
alpha-diff2_C42C1.8,0.0
TP-P1_panl-3,0.0
TP-P1_ZK643.5,0.0
TP-P1_usip-1,0.0
TP-AB_klp-16,0.0
TP-AB_inf-1,0.0
TP-AB_inx-14,0.0
TP-AB_ire-1,0.0
alpha-diff_ari-1.3,0.0
TP-AB_isw-1,0.0
TP-AB_kin-4,0.0
TP-AB_kin-18,0.0
alpha-diff_sna-3,0.0
alpha-diff_C18F10.7,0.0
alpha-diff_tiar-1,0.0
TP-AB_xpo-2,0.0
TP-AB_lag-1,0.0
TP-AB_lap-2,0.0
TP-AB_lat-1,0.0
TP-AB_let-70,0.0
TP-AB_let-92,0.0
alpha-diff_znf-622,0.0
TP-AB_let-721,0.0
alpha-diff_cpg-4,0.0
alpha-diff_sap-140,0.0
alpha-diff_erd-2.2,0.0
alpha-diff_C29H12.2,0.0
TP-AB_let-858,0.0
alpha-diff_acer-1,0.0
TP-AB_his-67,0.0
alpha-diff_C50E3.13,0.0
alpha-diff_C50E3.12,0.0
alpha-diff_bath-42,0.0
TP-AB_his-68,0.0
TP-AB_hmg-1.2,0.0
alpha-diff_ssb-1,0.0
TP-AB_hmg-3,0.0
alpha-diff_ubr-4,0.0
TP-AB_hmp-2,0.0
TP-AB_imb-1,0.0
TP-AB_hpl-2,0.0
alpha-diff_C37A2.8,0.0
TP-AB_hrpr-1,0.0
alpha-diff_C35D10.1,0.0
alpha-diff_spcs-1,0.0
TP-AB_ife-1,0.0
TP-AB_ify-1,0.0
alpha-diff_erp-44.1,0.0
alpha-diff_hsp-110,0.0
alpha-diff_C07D8.6,0.0
alpha-diff_sams-3,0.0
TP-AB_his-41,0.0
TP-AB_mlh-1,0.0
TP-AB_mcm-4,0.0
TP-AB_mdt-6,0.0
alpha-diff_clec-91,0.0
alpha-diff_tftc-3,0.0
alpha-diff_ZK643.5,0.0
alpha-diff_ZK643.2,0.0
alpha-diff_ZK632.9,0.0
TP-AB_mel-32,0.0
TP-AB_mes-4,0.0
alpha-diff_ZC434.8,0.0
alpha-diff_prp-40,0.0
alpha-diff_Y106G6H.16,0.0
alpha-diff_dsbn-1,0.0
TP-AB_mrg-1,0.0
alpha-diff_Y75B8A.18,0.0
TP-AB_msh-6,0.0
alpha-diff_Y66D12A.10,0.0
TP-AB_nex-1,0.0
TP-AB_nmy-2,0.0
TP-AB_nos-2,0.0
TP-AB_mcm-3,0.0
TP-AB_mcm-2,0.0
alpha-diff_snpc-1.1,0.0
alpha-diff_cdk-11.1,0.0
alpha-diff_C05D11.1,0.0
TP-AB_lig-1,0.0
TP-AB_lin-37,0.0
alpha-diff_C02B10.4,0.0
TP-AB_lin-45,0.0
alpha-diff_gtf-2F1,0.0
alpha-diff_C01B12.8,0.0
alpha-diff_otub-4,0.0
TP-AB_lir-1,0.0
TP-AB_lmn-1,0.0
alpha-diff_ZK1307.8,0.0
alpha-diff_B0361.9,0.0
alpha-diff_arle-14,0.0
TP-AB_lsm-3,0.0
TP-AB_ccar-1,0.0
TP-AB_mag-1,0.0
TP-AB_apc-1,0.0
alpha-diff_B0205.8,0.0
alpha-diff_B0041.8,0.0
alpha-diff_MTCE.33,0.0
TP-AB_his-61,0.0
TP-AB_his-37,0.0
TP-P1_B0238.11,0.0
alpha-diff_F56C9.6,0.0
TP-AB_cpf-2,0.0
TP-AB_crn-3,0.0
TP-AB_crt-1,0.0
TP-AB_csn-3,0.0
alpha-diff_F58F12.1,0.0
alpha-diff_syp-6,0.0
alpha-diff_F56F11.4,0.0
alpha-diff_ddx-15,0.0
TP-AB_cul-1,0.0
TP-AB_cux-7,0.0
alpha-diff_athp-2,0.0
TP-AB_cyb-1,0.0
TP-AB_cyb-2.2,0.0
alpha-diff_prp-17,0.0
TP-AB_cyn-4,0.0
TP-AB_cyn-5,0.0
alpha-diff_F47D12.9,0.0
TP-AB_cyn-8,0.0
TP-AB_cyn-9,0.0
TP-AB_sig-7,0.0
alpha-diff_emc-1,0.0
alpha-diff_adh-5,0.0
TP-AB_dad-1,0.0
TP-AB_cct-4,0.0
alpha-diff_rpa-2,0.0
TP-AB_art-1,0.0
TP-AB_asb-1,0.0
TP-AB_atp-2,0.0
TP-AB_baf-1,0.0
TP-AB_bub-1,0.0
TP-AB_ccf-1,0.0
alpha-diff_K08D12.3,0.0
TP-AB_cox-5B,0.0
TP-AB_cct-5,0.0
TP-AB_cpf-1,0.0
TP-AB_cdc-42,0.0
TP-AB_ced-7,0.0
TP-AB_cgp-1,0.0
alpha-diff_K04C2.3,0.0
TP-AB_chn-1,0.0
alpha-diff_K03B4.2,0.0
alpha-diff_ahcy-1,0.0
TP-AB_cic-1,0.0
TP-AB_cpb-3,0.0
alpha-diff_mtch-1,0.0
TP-AB_dao-5,0.0
alpha-diff_rpn-13,0.0
alpha-diff_eco-1,0.0
alpha-diff_tofu-2,0.0
alpha-diff_ints-9,0.0
alpha-diff_snu-66,0.0
TP-AB_glh-2,0.0
alpha-diff_rpa-1,0.0
alpha-diff_F11G11.5,0.0
TP-AB_gln-6,0.0
TP-AB_gpd-4,0.0
TP-AB_grp-1,0.0
TP-AB_gst-7,0.0
TP-AB_gfi-2,0.0
alpha-diff_snrp-3,0.0
alpha-diff_aldo-2,0.0
TP-AB_hcp-1,0.0
TP-AB_hcp-2,0.0
alpha-diff_E02D9.1,0.0
TP-AB_hel-1,0.0
TP-AB_hil-5,0.0
TP-AB_him-1,0.0
TP-AB_him-10,0.0
alpha-diff_F20D12.2,0.0
alpha-diff_rbbp-5,0.0
alpha-diff_hda-6,0.0
TP-AB_efl-1,0.0
TP-AB_daz-1,0.0
alpha-diff_ncbp-1,0.0
alpha-diff_F37C12.3,0.0
TP-AB_dhs-22,0.0
alpha-diff_F37A4.2,0.0
TP-AB_dif-1,0.0
alpha-diff_fipp-1,0.0
TP-AB_dnj-23,0.0
TP-AB_dpl-1,0.0
TP-AB_egl-4,0.0
TP-AB_ftt-2,0.0
alpha-diff_F26F4.9,0.0
TP-AB_eif-3.C,0.0
TP-AB_emb-27,0.0
alpha-diff_F25G6.9,0.0
alpha-diff_nono-1,0.0
TP-AB_ent-1,0.0
TP-AB_exo-3,0.0
TP-AB_fat-1,0.0
TP-AB_fsn-1,0.0
TP-AB_npp-3,0.0
alpha-diff_Y56A3A.22,0.0
TP-AB_npp-6,0.0
alpha-diff_F52A8.1,0.0
TP-AB_nduf-2.2,0.0
alpha-diff_F54D5.9,0.0
TP-AB_thk-1,0.0
TP-AB_tlk-1,0.0
alpha-diff_F53C11.3,0.0
TP-AB_trm-1,0.0
TP-AB_tsp-12,0.0
alpha-diff_F52B5.3,0.0
alpha-diff_F52B5.2,0.0
TP-AB_uba-1,0.0
TP-AB_ppm-1.A,0.0
TP-AB_ubc-9,0.0
TP-AB_ubc-20,0.0
alpha-diff_F46B6.5,0.0
alpha-diff_F45H10.2,0.0
TP-AB_ubc-25,0.0
TP-AB_ubq-1,0.0
alpha-diff_F44G4.2,0.0
alpha-diff_F44E5.1,0.0
alpha-diff_cfim-1,0.0
alpha-diff_F58A4.6,0.0
alpha-diff_ttr-50,0.0
TP-AB_unc-85,0.0
TP-AB_stl-1,0.0
TP-AB_smn-1,0.0
TP-AB_smo-1,0.0
TP-AB_snb-1,0.0
alpha-diff_nol-56,0.0
alpha-diff_K07A12.1,0.0
TP-AB_snr-3,0.0
TP-AB_sod-2,0.0
TP-AB_spn-4,0.0
TP-AB_spt-5,0.0
alpha-diff_dkc-1,0.0
TP-AB_taf-13,0.0
TP-AB_suf-1,0.0
TP-AB_sun-1,0.0
alpha-diff_math-33,0.0
TP-AB_sup-17,0.0
TP-AB_sur-2,0.0
TP-AB_sur-6,0.0
alpha-diff_cri-3,0.0
alpha-diff_aman-2,0.0
TP-AB_taf-8,0.0
TP-AB_unc-71,0.0
TP-AB_usp-14,0.0
TP-AB_npp-9,0.0
TP-AB_C16C10.4,0.0
TP-AB_wdr-20,0.0
alpha-diff_dlat-1,0.0
TP-AB_swsn-7,0.0
TP-AB_vgln-1,0.0
TP-AB_npp-23,0.0
alpha-diff_F21D5.1,0.0
TP-AB_nasp-1,0.0
TP-AB_pptr-2,0.0
TP-AB_C16C2.4,0.0
TP-AB_ccdc-55,0.0
alpha-diff_pyk-1,0.0
TP-AB_fath-1,0.0
alpha-diff_ttx-7,0.0
alpha-diff_F12F6.1,0.0
TP-AB_C39E9.12,0.0
alpha-diff_lex-1,0.0
alpha-diff_F10C2.4,0.0
TP-AB_C47E8.4,0.0
alpha-diff_snrp-40.1,0.0
alpha-diff_F02H6.2,0.0
TP-AB_cdc-48.1,0.0
TP-AB_swsn-9,0.0
alpha-diff_ent-6,0.0
TP-AB_nfx-1,0.0
TP-AB_vps-26,0.0
TP-AB_wee-1.3,0.0
TP-AB_wnk-1,0.0
TP-AB_xbp-1,0.0
TP-AB_rfp-1,0.0
TP-AB_wwp-1,0.0
TP-AB_plin-1,0.0
alpha-diff_idhg-1,0.0
TP-AB_pbrm-1,0.0
alpha-diff_thoc-3,0.0
TP-AB_C01G6.3,0.0
TP-AB_B0001.7,0.0
TP-AB_B0285.3,0.0
TP-AB_B0334.4,0.0
TP-AB_rbg-3,0.0
alpha-diff_mdt-28,0.0
TP-AB_B0393.6,0.0
TP-AB_B0464.6,0.0
TP-AB_tads-1,0.0
TP-AB_cpna-3,0.0
TP-AB_skp-1,0.0
alpha-diff_aipl-1,0.0
alpha-diff_K08F9.4,0.0
TP-AB_pkc-3,0.0
TP-AB_pat-3,0.0
alpha-diff_cacn-1,0.0
TP-AB_pbs-3,0.0
alpha-diff_abcf-2,0.0
alpha-diff_gyg-2,0.0
TP-AB_pfn-1,0.0
alpha-diff_T24B8.3,0.0
alpha-diff_pir-1,0.0
alpha-diff_T23G7.3,0.0
alpha-diff_ctf-8,0.0
TP-AB_pas-7,0.0
TP-AB_parp-2,0.0
alpha-diff_erh-1,0.0
TP-AB_pqe-1,0.0
alpha-diff_enol-1,0.0
alpha-diff_chc-1,0.0
TP-AB_ifet-1,0.0
TP-AB_pqn-87,0.0
TP-AB_prg-1,0.0
TP-AB_pri-2,0.0
alpha-diff_his-74,0.0
alpha-diff_mtr-4,0.0
TP-AB_sir-2.1,0.0
alpha-diff_fbxa-215,0.0
TP-AB_npp-10,0.0
alpha-diff_gid-1,0.0
alpha-diff_Y53C10A.6,0.0
alpha-diff_Y52B11A.8,0.0
TP-AB_npp-12,0.0
TP-AB_npp-13,0.0
TP-AB_npp-15,0.0
TP-AB_npp-18,0.0
TP-AB_npp-19,0.0
TP-AB_ntl-2,0.0
TP-AB_pas-5,0.0
alpha-diff_eef-1B.2,0.0
TP-AB_num-1,0.0
alpha-diff_orc-1,0.0
alpha-diff_epg-6,0.0
TP-AB_pal-1,0.0
alpha-diff_ekl-5,0.0
alpha-diff_car-1,0.0
TP-AB_pas-1,0.0
TP-AB_pas-3,0.0
alpha-diff_sna-2,0.0
alpha-diff_cwc-15,0.0
alpha-diff_T09F3.2,0.0
TP-AB_rars-1,0.0
TP-AB_rpn-8,0.0
alpha-diff_gkow-1,0.0
alpha-diff_sao-1,0.0
TP-AB_rpn-12,0.0
TP-AB_rps-2,0.0
alpha-diff_snfc-5,0.0
TP-AB_rps-4,0.0
TP-AB_rpt-1,0.0
TP-AB_rrn-3.1,0.0
alpha-diff_R04F11.2,0.0
alpha-diff_ostb-1,0.0
alpha-diff_nduo-5,0.0
alpha-diff_ctc-2,0.0
TP-AB_rsp-2,0.0
TP-AB_rsp-7,0.0
TP-AB_rsr-1,0.0
TP-AB_sap-49,0.0
TP-AB_sca-1,0.0
TP-AB_sel-9,0.0
alpha-diff_gpdh-2,0.0
alpha-diff_pde-12,0.0
TP-AB_rpn-7,0.0
TP-AB_rpn-3,0.0
TP-AB_rpn-2,0.0
TP-AB_prx-14,0.0
TP-AB_puf-5,0.0
alpha-diff_vps-39,0.0
TP-AB_puf-6,0.0
TP-AB_ran-4,0.0
alpha-diff_fndc-1,0.0
alpha-diff_cchl-1,0.0
TP-AB_rba-1,0.0
TP-AB_ret-1,0.0
alpha-diff_T05F1.4,0.0
TP-AB_rfc-2,0.0
TP-AB_rnf-5,0.0
alpha-diff_T04D3.5,0.0
TP-AB_rnp-1,0.0
alpha-diff_T03F6.3,0.0
TP-AB_rla-0,0.0
TP-AB_rpl-12,0.0
alpha-diff_trcs-2,0.0
TP-AB_rpn-1,0.0
TP-AB_aars-2,0.0
TP-AB_arl-8,0.0
TP-AB_ape-1,0.0
TP-P1_dhhc-3,0.0
TP-P1_F26A1.1,0.0
TP-P1_hrpk-1,0.0
TP-P1_F26F4.9,0.0
TP-P1_F26G5.1,0.0
alpha-diff2_him-10,0.0
alpha-diff2_him-1,0.0
TP-P1_F27C1.2,0.0
TP-P1_pcca-1,0.0
TP-P1_gmpr-1,0.0
TP-P1_F37A4.2,0.0
TP-P1_nop-1,0.0
TP-P1_bath-41,0.0
alpha-diff2_hcp-1,0.0
TP-P1_ncbp-1,0.0
TP-P1_F41G3.6,0.0
TP-P1_F42A10.5,0.0
TP-P1_F44B9.8,0.0
TP-P1_F44E2.7,0.0
alpha-diff2_gld-3,0.0
alpha-diff2_nrde-4,0.0
TP-P1_F25B5.6,0.0
alpha-diff2_hmg-1.2,0.0
TP-P1_F45F2.10,0.0
alpha-diff2_iff-1,0.0
TP-P1_F09G2.8,0.0
TP-P1_attf-2,0.0
alpha-diff2_inf-1,0.0
alpha-diff2_xpo-2,0.0
TP-P1_nemp-1,0.0
alpha-diff2_imb-3,0.0
TP-P1_F10E9.3,0.0
alpha-diff2_ima-1,0.0
alpha-diff2_ify-1,0.0
TP-P1_pid-1,0.0
TP-P1_sucl-2,0.0
TP-P1_snu-66,0.0
alpha-diff2_icd-1,0.0
TP-P1_czw-1,0.0
TP-P1_F21F3.6,0.0
TP-P1_F23C8.5,0.0
alpha-diff2_hoe-1,0.0
TP-P1_nfyc-1,0.0
alpha-diff2_hmg-12,0.0
TP-P1_bra-2,0.0
alpha-diff2_gfi-2,0.0
alpha-diff2_gad-1,0.0
TP-P1_knl-2,0.0
alpha-diff2_dad-1,0.0
TP-P1_ddx-15,0.0
TP-P1_F56F11.4,0.0
TP-P1_F58F12.1,0.0
alpha-diff2_div-1,0.0
alpha-diff2_dif-1,0.0
TP-P1_ubxn-6,0.0
alpha-diff2_daz-1,0.0
TP-P1_H06I04.3,0.0
TP-P1_H14A12.3,0.0
alpha-diff2_cyn-9,0.0
alpha-diff2_dnj-12,0.0
TP-P1_athp-2,0.0
alpha-diff2_cyn-7,0.0
alpha-diff2_cyn-5,0.0
TP-P1_adh-5,0.0
TP-P1_rpb-5,0.0
TP-P1_teg-4,0.0
TP-P1_K03B4.2,0.0
alpha-diff2_cux-7,0.0
TP-P1_syf-2,0.0
TP-P1_ucr-1,0.0
TP-P1_F56C9.10,0.0
alpha-diff2_ftt-2,0.0
TP-P1_oef-1,0.0
alpha-diff2_fsn-1,0.0
alpha-diff2_fkb-2,0.0
TP-P1_xrep-4,0.0
TP-P1_F47D12.9,0.0
TP-P1_F48A11.4,0.0
TP-P1_prp-17,0.0
alpha-diff2_ent-1,0.0
alpha-diff2_emb-27,0.0
alpha-diff2_emb-5,0.0
TP-P1_pccb-1,0.0
TP-P1_F56C9.6,0.0
TP-P1_eef-1B.1,0.0
alpha-diff2_eftu-2,0.0
alpha-diff2_efl-1,0.0
TP-P1_spt-16,0.0
TP-P1_cir-1,0.0
alpha-diff2_dpy-26,0.0
alpha-diff2_dpl-1,0.0
TP-P1_slx-1,0.0
alpha-diff2_cks-1,0.0
TP-P1_eco-1,0.0
alpha-diff2_kin-3,0.0
TP-P1_F08F3.6,0.0
TP-P1_sna-3,0.0
TP-P1_znf-622,0.0
TP-P1_C17E7.4,0.0
TP-P1_eif-3.L,0.0
TP-P1_anat-1,0.0
TP-P1_swsn-2.2,0.0
TP-P1_C18F10.7,0.0
alpha-diff2_npp-9,0.0
alpha-diff2_npp-8,0.0
alpha-diff2_npp-6,0.0
TP-P1_eif-2D,0.0
TP-P1_soap-1,0.0
alpha-diff2_nos-2,0.0
TP-P1_C25H3.9,0.0
alpha-diff2_nex-1,0.0
alpha-diff2_mut-16,0.0
alpha-diff2_mut-7,0.0
alpha-diff2_mtm-3,0.0
TP-P1_ari-1.3,0.0
TP-P1_C27F2.10,0.0
alpha-diff2_mrg-1,0.0
TP-P1_got-2.2,0.0
TP-P1_cpg-4,0.0
alpha-diff2_kin-10,0.0
alpha-diff2_pas-6,0.0
TP-P1_rbm-26,0.0
alpha-diff2_pct-1,0.0
alpha-diff2_pcn-1,0.0
TP-P1_pdi-6,0.0
TP-P1_cdk-11.1,0.0
TP-P1_B0495.7,0.0
alpha-diff2_pbs-3,0.0
TP-P1_otub-4,0.0
TP-P1_C01B12.8,0.0
alpha-diff2_pas-2,0.0
alpha-diff2_nuo-1,0.0
TP-P1_C02B10.4,0.0
TP-P1_C03H5.3,0.0
alpha-diff2_par-3,0.0
alpha-diff2_pam-1,0.0
TP-P1_wdr-37,0.0
TP-P1_C05D11.1,0.0
alpha-diff2_oma-2,0.0
TP-P1_srlf-1,0.0
TP-P1_sams-4,0.0
TP-P1_erd-2.2,0.0
TP-P1_erp-44.1,0.0
alpha-diff2_mog-3,0.0
alpha-diff2_let-721,0.0
TP-P1_syf-1,0.0
TP-P1_znf-598,0.0
alpha-diff2_lin-53,0.0
TP-P1_ztf-3,0.0
TP-P1_uri-1,0.0
alpha-diff2_lin-40,0.0
TP-P1_vps-32.1,0.0
TP-P1_rpn-13,0.0
TP-P1_zhit-1,0.0
alpha-diff2_let-504,0.0
TP-P1_kbp-5,0.0
TP-P1_eaf-1,0.0
TP-P1_D2024.5,0.0
TP-P1_nap-1,0.0
alpha-diff2_let-70,0.0
alpha-diff2_lea-1,0.0
TP-P1_srrt-1,0.0
TP-P1_akir-1,0.0
TP-P1_ddx-23,0.0
alpha-diff2_klc-1,0.0
TP-P1_C50E3.12,0.0
TP-P1_bath-42,0.0
alpha-diff2_mag-1,0.0
TP-P1_C49H3.3,0.0
alpha-diff2_mlc-4,0.0
TP-P1_C34D4.4,0.0
alpha-diff2_mex-6,0.0
alpha-diff2_mex-5,0.0
TP-P1_C37A2.8,0.0
alpha-diff2_mes-4,0.0
alpha-diff2_mel-32,0.0
TP-P1_C37C3.9,0.0
TP-P1_cmt-1,0.0
TP-P1_C42C1.8,0.0
alpha-diff2_mdt-6,0.0
alpha-diff2_mdf-2,0.0
TP-P1_acin-1,0.0
TP-P1_acer-1,0.0
alpha-diff2_mcm-5,0.0
TP-P1_ubr-4,0.0
alpha-diff2_mcm-3,0.0
alpha-diff2_mcm-2,0.0
TP-P1_got-2.1,0.0
alpha-diff2_cts-1,0.0
TP-P1_K06H7.7,0.0
alpha-diff_vdac-1,0.0
alpha-diff_Y45G5AM.7,0.0
alpha-diff_Y55F3BR.1,0.0
alpha-diff_Y55F3AM.9,0.0
TP-P1_rde-8,0.0
TP-P1_cyy-1,0.0
TP-P1_ZK353.9,0.0
TP-P1_swsn-6,0.0
TP-P1_tag-307,0.0
TP-P1_snu-23,0.0
TP-P1_ZK688.5,0.0
TP-P1_ZK973.1,0.0
TP-P1_bet-1,0.0
TP-P1_ZK1127.3,0.0
TP-P1_tag-321,0.0
alpha-diff_Y37E11AL.3,0.0
TP-P1_cpsf-4,0.0
TP-P1_K07A1.17,0.0
TP-P1_aho-3,0.0
alpha-diff_W06B4.1,0.0
alpha-diff_W05F2.3,0.0
TP-P1_21ur-328,0.0
alpha-diff_Y57E12AL.1,0.0
alpha-diff_Y65B4BL.4,0.0
alpha-diff_sna-1,0.0
alpha-diff_wdr-4,0.0
alpha-diff_rde-8,0.0
alpha-diff_ZC477.3,0.0
alpha-diff_ztf-8,0.0
alpha-diff_iglr-2,0.0
TP-P1_cus-2,0.0
alpha-diff_prp-31,0.0
TP-P1_icd-2,0.0
TP-P1_eel-1,0.0
alpha-diff_Y108G3AL.2,0.0
TP-P1_Y69A2AR.1,0.0
TP-P1_tyms-1,0.0
TP-P1_chaf-2,0.0
TP-P1_Y73B6BL.23,0.0
alpha-diff_puf-11,0.0
alpha-diff_sqd-1,0.0
TP-P1_Y108G3AL.2,0.0
alpha-diff_chaf-2,0.0
alpha-diff_trap-1,0.0
TP-P1_Y110A2AR.1,0.0
alpha-diff_Y69A2AR.18,0.0
TP-P1_szy-4,0.0
alpha-diff_era-1,0.0
TP-P1_cogc-6,0.0
alpha-diff_T02H6.11,0.0
alpha-diff_acdh-10,0.0
TP-P1_syp-4,0.0
TP-P1_syx-16,0.0
alpha-diff_lsy-13,0.0
alpha-diff_atp-4,0.0
alpha-diff_erfa-1,0.0
alpha-diff_let-355,0.0
TP-P1_cku-80,0.0
alpha-diff_metl-9,0.0
TP-P1_com-1,0.0
alpha-diff_ztf-4,0.0
